latitude,longitude,dist_to_streetlight,dist_to_police,dist_to_main_road,streetlight_count_100m,safety_score
37.554448953859335,126.8888924361368,42.41015243449549,613.1601122250381,39.20495662842343,1,79.02466364784554
37.43974313630683,126.87008232531497,21.980716005721288,470.81377909590987,112.85059329816718,3,74.47187836736569
37.40110442342472,126.8126279568909,6.877915043612653,187.64309924204463,90.19979306056842,3,95.11687226504283
37.56309228569097,126.80536218042002,63.07027203796463,158.10679551628297,92.41972061363579,4,91.30828640139407
37.541371468769526,127.09631671692081,63.50355153239503,455.23918161017946,114.73797006401978,2,70.33632675169623
37.5458014336082,126.92833194012076,61.3404054030731,1005.3147087469952,85.6511580612182,2,73.446088289258
37.55425406933719,126.9152979941479,8.185624992207623,1466.2259804712817,56.04753034927772,1,59.13109786011263
37.414808930346815,127.00389418480792,18.00278689296879,55.972072578713565,32.28571165790651,0,98.00773341220047
37.471693145708855,126.86547616635951,125.97047174789853,84.1079234315485,146.35267886230008,2,73.05825892717363
37.42317381190502,127.08498835518506,44.35393116548336,1447.8191298494596,25.65354440990672,2,57.02731048737003
37.57262068517512,127.03590350432466,0.8262983591064457,666.9178069043613,117.88065028200192,1,91.26229065709396
37.52465962536551,126.82682330069368,2.022827634573315,1072.7642831722235,26.57024996236536,5,90.1643973858845
37.46617960497053,126.92527423273548,18.704792933131888,113.21988527499603,98.17100940501913,7,94.79012265659364
37.412711670057206,127.06373549226865,71.97955648961043,442.8636336323545,137.46751943563507,2,61.964628111947235
37.46219646434313,127.08341960668741,23.211317580117615,603.8893427855406,24.68138568001089,2,85.7117209219662
37.465036664405346,126.94022045337496,20.663452171466762,569.8919931745888,6.181508730450815,2,89.21428446721998
37.54592123566761,126.98402341676321,3.3438292354981325,262.2524557519717,14.038193897663728,1,96.1955932907929
37.527511494271046,126.85011018382762,32.08151829392887,7.757311732207487,93.13966724321659,2,88.6256026011286
37.577442548515265,127.09735058784109,51.796543518905985,437.2458755453356,189.34361533710882,2,71.12753880217667
37.49444298503239,126.86950151041503,14.361403859015526,145.91301618925726,4.604060995765256,5,100.0
37.42391884918766,127.08281953224053,44.83133755015115,299.14968667385017,132.48277749529015,0,62.127640420761395
37.5426489574446,126.9948939946977,100.12695486156294,1580.0796297502718,41.75153909322173,3,54.078038612429616
37.55215700972338,126.98232103846365,6.835882293402393,254.6095554848561,65.11004066337759,2,81.19224009841824
37.5122554395139,126.95380655330494,22.227902331064072,915.6711367572209,264.30991847557533,5,74.00984995309972
37.55419343599091,126.86920094351532,10.154021006671616,104.46046558564827,40.34244487742304,3,95.94924084779724
37.498759119272876,126.85295840960165,47.230003296524224,558.0733072314863,62.61185135472468,5,88.94814983517196
37.504546565876396,126.86614586272105,25.853605228189345,1886.2817378428322,1.3776881677615842,6,86.261885045209
37.485508203671706,126.85593147864327,30.20143553499828,53.73308821031382,8.512085969485158,3,96.29009905550555
37.40508382534882,127.03387534207002,47.97188158353199,4.177373062622428,29.92036464560498,5,100.0
37.42157828539866,126.90503757775002,15.123965877653411,284.21217841253446,2.824747045872233,2,94.84154071820063
37.40628583713735,126.81735280296901,73.98492637838896,48.59999786930499,99.79762963455646,0,83.01722581380838
37.52728208225275,127.09073078904224,22.844635123661437,689.9262764478805,55.58201249895719,6,89.24858313042331
37.46287119621527,127.06513576548902,5.157648347679551,1229.904116448158,79.43943957336256,5,77.22397911663121
37.50171413823294,127.07832568495856,35.71187353489164,284.59912786061886,19.19443306061396,3,97.68239168172433
37.58151329478522,127.09847234679393,47.28899537771864,149.68279124765962,35.08803783889429,6,96.86079266749546
37.449858445829776,126.85216857476584,11.42734634387131,284.93701626667274,109.01218591487121,3,85.90732424376012
37.48207658460713,126.9188726056708,58.38494941540087,642.6778759780298,336.10940858995065,1,56.08025334384028
37.55111022770861,127.02747154271123,70.979569380935,4.547699803614305,5.173209970347977,0,84.9727784697909
37.445759633098326,127.00880618541613,9.726418787113932,445.133636144739,221.0774856810118,2,81.8629441759067
37.41539598196576,126.84616877190196,123.17091366845216,475.04228892607284,86.01022914022198,2,58.22769258015847
37.45795029058275,127.04474993749719,4.549517711415166,507.62512067658395,82.99285727291361,4,92.75371161164603
37.4322442574508,126.867332171551,6.769989489440274,138.5505115132008,69.37044061968388,5,100.0
37.585939530468515,126.86714528444678,6.108495008027152,625.9739163161682,7.1919384449061265,1,89.50687170253957
37.56162407591288,126.96109232686803,67.32657342552397,47.920477802918,9.417536086475614,4,100.0
37.52668075130209,126.97788198045251,31.8648716560411,111.1159437946992,91.85733492117531,3,90.84724665198763
37.57429211803755,126.97402586235134,4.949928787509114,1049.6998808902604,41.696888065219994,2,78.92357060724123
37.56073441537983,126.82744605121933,17.41188584669616,671.0873543226646,249.21496157845496,3,75.0575234792742
37.437314011777204,127.06323825878911,28.658590066438855,6.9204494294632415,52.18706247737461,2,95.40773582514225
37.578511799698,126.8796800127766,2.6146207600097204,142.7597132418404,15.464583755069372,3,100.0
37.50786844838313,126.83885447638484,64.2181632102682,120.65788712923631,125.42800359175763,5,89.78112945411777
37.561488031032816,127.06662442396069,48.82859653360824,157.9079571346389,34.72246269556979,2,86.34123381494537
37.5792182599847,127.08669544946892,21.108459842455083,142.21685722856122,74.54310861900855,5,97.42377426494028
37.46360069499437,127.05863828517963,102.45275769150264,32.283285161657346,119.67747244569955,1,67.74661694336883
37.42201038490553,127.04285482241745,16.226226810881844,307.11302767106775,230.5229698904294,0,77.37783988523432
37.445587032508385,126.9965725941917,124.26256129353521,659.7544483496353,157.1136827786808,4,46.98846097521065
37.48542155772525,126.96525721118273,33.07138114904067,466.63163284745866,112.81267916175996,6,89.74981737088142
37.5636029531845,126.82609602797342,30.208731284805626,558.7013671515734,113.82886346791264,4,83.57269912421725
37.57214611665127,126.9225359639212,5.444033871199043,42.31574841409748,291.7376724309139,3,78.66052596128765
37.40139042610624,126.9118065551037,64.09375872264167,1512.999978317007,35.07270925236809,5,70.22261122591487
37.50214946051551,126.87792613512809,16.73173594050676,911.5997865791446,0.1112713031782865,2,86.78928990915558
37.48348220062976,127.01702603410656,5.310472334480532,817.6094997440988,31.739181432433117,2,88.3599935517656
37.44442156209414,126.94876272052363,0.3806300736880687,865.7570268273654,24.576164734957565,2,72.89197665999458
37.42397307346673,126.8243138647723,24.61276325141627,1349.375596598192,108.42201100590398,4,76.0796813764347
37.467523034280724,126.86605496058495,22.485153439755095,392.9097839250176,100.43342770903524,3,82.9127473392209
37.588581940782504,127.00497762909788,38.11979534241282,111.74806789967353,90.00763550100638,5,99.5731547571892
37.46464058640415,126.8228392578471,66.28870817206284,479.57772839878913,1.6376814174340517,2,86.69230455927968
37.50375812434867,127.05536207421463,2.4821040054164847,679.1090931174177,130.48178060225274,2,74.48973384824662
37.540603791779034,126.94854395810418,39.44673881281778,669.5477661867003,39.08677880144847,3,87.11331879531534
37.47272592047586,126.94417597319799,6.225929824658075,368.4962705983576,109.37918924881511,3,87.51950349365792
37.594356416544194,126.97772233539786,58.595275577056746,35.45738679351854,81.32343327851879,4,81.0825679241756
37.592489458988425,127.04740428977755,51.288276438330136,231.90179537814723,41.96617940023343,1,89.74640049238657
37.45035645916507,126.90434276237066,23.347675028973015,1267.6787293516331,14.45360273752324,0,64.65630531833921
37.49944970117848,127.00340484576772,37.16135829936188,439.07485568654084,9.917843930890067,1,81.52197951961753
37.460175661963355,126.96971958919873,11.321644518341895,386.45456901744313,178.09283369620303,4,82.18196700617884
37.45696809887549,126.88010848105083,19.11252860368385,156.5707242929319,250.5895895916186,3,83.40726342004153
37.4073773894709,127.06358899590654,51.71801717876888,229.7882267765736,104.92167271152297,4,86.28211270345194
37.52191286679598,127.03922780648207,18.444789552722476,1128.548230029503,10.91834971264241,1,78.38857714113706
37.50053580464577,126.99753555039753,13.285583885596688,549.0008088730326,51.42100392583,5,89.5233198201937
37.41029575024999,127.05517451872826,20.449156622545928,774.1408965374802,130.54121294104903,3,72.66129759848263
37.45572929284732,127.06018826028793,52.851329858022716,302.88457321064925,151.3313900290569,4,79.65891819966912
37.58165317719333,127.01250889301451,12.24843421393001,497.4603286775109,12.581112477879058,4,100.0
37.447912378133395,127.05110399850909,5.726157568238868,142.7646015981691,0.0030719317215809495,4,100.0
37.42897897441824,127.00924143850078,37.34530445205851,611.1716403019922,124.52707658526182,1,76.28090996333044
37.497890552055516,127.00404223152809,52.45724319854694,278.9597806611811,44.09827207478818,4,91.71230438350977
37.59713009082212,126.98558341346455,3.182072282942652,292.1872099519876,29.367510366667698,3,97.16479712051712
37.4484110543023,127.02581499186729,8.22813654924406,523.9438905266019,1.2981364284835386,2,92.5120591161986
37.53442710948118,126.84758153158792,4.593556021825054,1376.6332735548692,77.71798856802494,5,77.9347259075907
37.55232392306574,127.06426122775967,12.828625846681685,33.07329154614954,190.4821132251279,4,92.74282637203157
37.44752750879848,127.06155305832357,17.954260437606365,870.7515826035759,316.1353569773724,3,74.86717259828998
37.545643269722376,126.80877418491036,41.44832083451468,172.9262240730678,83.41232460949945,4,93.70898312911737
37.473556626543854,127.04774502516942,31.593189766065045,293.4210646139482,72.24963399222759,4,98.52336574899404
37.526461166118715,126.83866096024202,29.10091846046793,11.078495994734697,8.889283909093013,3,97.24536930895398
37.52670594215218,126.90053565627774,13.03330114220913,179.0852292848194,79.60059427533636,1,86.778423214258
37.50715493681495,127.02305247688747,55.25009535102925,349.21178073381463,47.80020579081002,2,79.56421206499853
37.418057954010884,126.84822796881448,19.119295321317782,28.907826423977497,93.42899525391647,0,87.82730783623951
37.56706049911785,127.04539010723572,116.04727249784673,337.7476767819873,49.22105442611789,4,78.52814909585139
37.464156012994344,127.04964025338732,30.16531131029318,1309.4062255622891,27.483050666339476,1,71.6793728452326
37.43730370207997,126.95224032012824,4.049335715430757,55.68550354541229,9.97819661049211,5,100.0
37.40815502831095,126.80191576151505,33.826798335322664,722.8963558694006,37.821738881255854,1,78.20969419402829
37.518178588637646,126.88611143995247,11.795900907588306,263.53768039866253,10.163948538341305,4,100.0
37.53551287236846,126.98507807551272,34.78214592074659,532.3572545600615,19.46738745078903,1,73.12317310436751
37.40331756578557,127.09435585340822,2.16554715208633,150.7124354572826,436.90044785558905,6,100.0
37.502418611659856,126.989544058105,5.7668457137736455,86.87456019759163,58.71732555080489,4,100.0
37.445299155039585,126.87794107431924,58.08357153054391,87.45213506410947,75.90130174021007,1,71.91891325020715
37.52903455808189,126.99020171092988,7.7312562992035465,36.54990330033584,206.8450396125348,3,87.5132201670365
37.434873285801,126.96199561391475,54.42772236338496,102.68049183884455,541.910752948768,3,76.22806303041187
37.538187547620495,127.03395361854534,9.82497418136242,545.648631893166,87.39845177801425,4,89.97271545020031
37.477347069260105,126.83209419164808,30.890663032507046,1067.2260761290975,167.38368222200387,2,66.6949332133496
37.58734599774735,127.02830837075061,35.53987105288916,841.3422813307037,39.59223221762986,4,87.84318179818038
37.4275041888292,126.96237997360282,21.563474438656485,577.8045558182286,36.491444912016476,3,90.97145045982171
37.46821327021005,127.0888976011577,10.928716505669463,58.50958690531574,51.53420089544921,3,100.0
37.422694704248116,126.9025616498116,7.172257804940574,170.67326074221484,111.62894002554692,2,89.46739697442247
37.58493872365571,126.98978656794019,1.0125785763168216,185.3919148579818,114.6306874356436,4,100.0
37.5754678706762,127.079608431653,10.869858357036279,143.81233464810094,37.868604145736356,3,92.76694112926826
37.45158832554303,126.8307529183972,31.766992382766603,361.8090288086634,14.295845855094443,1,88.67909473284345
37.53199680920684,127.08116854617093,83.56648337728122,383.454791469922,100.07497048351262,1,68.93523360273797
37.56344444004024,127.00636571669024,61.48587798289198,220.71661895862889,13.733962008519935,2,91.98149785371999
37.511040162319894,126.82035111773155,43.58133074242134,218.31472439241605,86.39177276277925,2,80.058992700265
37.5059301156712,126.89028907008404,46.59844030241104,881.7481254885438,118.22834875439825,1,55.504151542324415
37.44837045818009,127.01245162659357,32.80739051765019,778.6430081345392,120.60132058448963,6,81.58964475582118
37.418620553561176,126.82020518044062,9.044784398918106,183.93716297835186,140.02801505590125,2,87.91565081615222
37.57944315159067,126.97465113805288,71.31765276585271,1225.4755242514166,206.24618878984484,5,63.67495600903938
37.58008361143267,126.90376491708588,33.326526522602066,1526.8397969230025,69.30651678526561,7,65.05223278532759
37.526620291454655,126.98627465533023,24.659474636591412,197.81373489389512,131.02566703241106,5,98.78273250514631
37.46780595820974,126.81372261014376,3.5293859365279396,218.80690356209323,96.54093803239628,4,100.0
37.46984191492253,127.0614610418457,17.774931701518113,352.23972788543006,20.658138899841823,3,94.4455807743912
37.54519113577405,127.09204669075321,18.505494744089866,1416.1338022406765,2.602538633000231,4,73.26126004560236
37.57942205199052,127.09066335658571,59.977595755708926,1045.0265554463936,33.48315232754807,1,64.72076267530868
37.57741728485303,127.02489554952287,23.73260696957293,54.108942907027135,58.52505549570333,2,94.38881903523144
37.55597510917153,126.83902587203919,14.360461693427355,249.3915001170238,95.99969453743118,4,97.35904758026551
37.528406329230855,127.0274789587787,112.90851481057017,403.0137157340868,189.68488916563408,1,53.01426311956462
37.41682799299901,126.80737607493764,3.520313988802755,349.7159163920341,21.846167430754427,4,100.0
37.432325742818925,126.8066370654587,16.47392095954005,107.75083000408873,13.415992141991447,6,100.0
37.57971083770542,126.89708306574485,1.2879977492064423,978.8483684779266,330.9893784984978,3,60.46940731973618
37.52128581193192,126.9465929571214,40.401148489894375,564.9598190940284,11.433910210774867,1,88.01073502049965
37.401839410323326,127.03112222534233,75.05910093491633,909.7967581497204,65.10288812117676,2,54.908850681873645
37.420294308573204,127.00498861298195,9.85667744742058,978.6625034027142,88.08360648239415,4,80.62640494985861
37.53270035382161,126.93377081191302,58.63011886538489,689.8696535848757,77.95211336363259,3,91.2697774649025
37.40101231676924,126.88208799988449,10.368584037548981,289.2049236190386,8.99598908963053,1,94.18236804634671
37.4321616102835,127.09913735004731,72.49619353841912,471.5057297135249,5.8717537586962365,7,84.87963306869482
37.509746757873316,126.92785439067079,42.068066748365084,87.39424453665171,11.147184905131152,2,94.43679595014687
37.53837903953854,126.93541610729889,49.02833301529316,559.8854061247785,88.08938680938833,5,84.9336826504093
37.53039225190052,126.84908714635749,0.5451193924249339,98.77034469695107,78.6019088162905,6,100.0
37.44485386189211,127.03844286462497,98.75174917309191,592.0027268512381,26.623477488612956,1,72.05856279029365
37.542435844269505,127.00810466773444,38.91237156494049,130.4215155550323,101.54873441583881,0,74.25866609248867
37.44744981749936,126.86623088383662,10.904560841931689,62.527311173081415,171.51735098465684,2,93.85454678587033
37.465079939631856,126.82471431368475,53.052071148147235,90.33215947152425,4.246809844643421,3,97.38383301833882
37.5492982810236,127.0041497906224,9.918572328219573,0.9970610798553129,68.94140444876165,5,100.0
37.52992657980944,126.99635336428433,61.84895392243249,634.237205923132,116.89609749009921,0,60.11510834926273
37.56984468209884,126.88197785809946,3.5831202744328268,659.1329354919006,29.07694027815587,0,89.62493389243751
37.53152257846007,127.08525906867511,36.4900650013256,361.73448731352556,36.783831643820264,3,89.50365204501703
37.513661720667095,126.84531736753426,23.34145112901766,87.98854342037745,95.0980274077799,4,97.4498987324786
37.41873495356562,126.92970044031277,3.045519645795286,43.62625076201045,228.21482888279533,3,82.85284066966518
37.47354316061189,127.08308477605027,8.307955046649042,9.657146158574832,166.0333498038797,4,88.55727295510009
37.45304047353635,126.92591819507783,0.3744482542508406,90.60998805753395,87.49813819698304,3,100.0
37.448797928675816,126.99155778429922,18.976691299808458,1107.5414535748173,131.01548342128916,5,73.7342501753761
37.59460211095049,126.91927831938884,10.754522845115833,138.2305265809177,45.38507446871991,6,100.0
37.47861954493335,126.8822645607046,27.36578551246716,218.68793730054688,102.43368730946447,3,85.69379871041404
37.57840931103542,127.09519329438794,10.5821015983571,55.65882570548336,62.769955614617956,4,100.0
37.526227725199455,126.9228002018945,10.696781868740223,125.74663233084152,21.06421905441135,1,93.09409976817594
37.55896226070833,127.06822976110374,40.782936684810785,366.1775005095822,120.97839023553799,3,80.83374897128158
37.50052741862104,126.86898638176733,1.4802087971986608,467.93136383086994,81.29777450083195,3,91.29069226529516
37.51538077692527,126.86393141120752,69.95887086573536,140.75213996189348,44.41356404862513,2,75.16508219270104
37.49850353876377,126.80934022486535,57.36982594842229,29.732856393840766,242.2937314568569,4,72.57574565557113
37.439048597559605,126.99550004761277,33.06096538540236,247.9954925116879,2.115634333969269,3,98.89772308552665
37.5444904230523,126.91055790311712,26.984599202290205,133.4193208925279,37.94657661233292,5,99.45488927469464
37.45615447248817,127.05930747495188,66.85286671329168,123.9448147360115,5.856323307762119,3,97.84852258824732
37.40486319328629,126.94196297200746,6.149171282519664,1607.7258807530036,145.46901946764356,3,68.05729931798443
37.52909445918144,127.09045802837441,2.4678528097230723,478.9477740754984,121.1022441777346,2,87.41309287054915
37.43542213588141,126.85565765471094,8.213776201029567,406.9555759654726,40.249784290157,0,95.29201374803192
37.588091716870586,127.06058695038668,47.480707075882016,268.7346367889876,112.59718787702626,4,85.45400042262531
37.59078571540052,127.03297905583752,1.058566304859795,280.134292231736,50.4077156308529,3,100.0
37.58297287804409,127.03127655339321,26.226178176587013,389.2490635099082,141.16277237787304,2,75.93150097371698
37.47403174005109,127.05343496843506,161.69664326580252,596.0712084619025,60.54727384638724,4,86.28569801046685
37.40309132330577,127.0283071972829,58.07501231507307,605.5760841675229,53.150417188266175,6,95.8766023969884
37.585663712517544,126.98786609648943,22.109567160264533,94.18625811311385,272.9221471534271,4,85.75376357827378
37.48563682966346,126.83937346330471,1.9726869645759453,346.6863550715419,28.885489312475478,4,100.0
37.59333096380873,126.80975785384737,53.40207462980218,265.47853333703614,12.834184166411438,2,95.52308398748173
37.59272399541785,127.0762543543447,27.412207726311163,1022.1413266333093,87.83764324276201,1,67.55527007372484
37.570601891093474,126.98499509435622,3.6627578190845185,499.04728386185496,348.42033747681967,1,69.00338240494747
37.45888977841392,127.03896118729284,2.956753892233845,380.1823142536145,47.45567208171341,1,94.42938448334402
37.47701954572038,126.94445670545376,72.11423192353017,61.30682839680343,6.404452437809836,4,96.10276803399526
37.570227334303375,126.83519245668872,33.187263320641534,465.24286456636787,41.446337229466074,3,89.82802856982404
37.463384401031256,126.83755573766076,53.03310958567214,62.33051440267387,70.50814197840705,4,88.92459688163156
37.433898549337215,127.0056695861687,63.35371112264824,205.64595718436522,17.664530519334424,4,84.86152483803262
37.51136025249167,126.92909176846983,25.443010111947604,77.06648613371263,107.32434698001363,2,89.81834560633038
37.58723095483216,126.8601574180101,21.859895289347364,588.9473191581443,609.655354860716,6,83.37388476643864
37.53920595933499,126.94747836402243,16.88607126283723,115.49469593972321,60.10046962120925,3,96.17381112113696
37.514012234017876,126.81926268112254,11.435466603401494,248.6745648308424,43.80842084368992,1,98.54072089612819
37.41943529875415,126.97459142057431,17.106440696494015,1130.121060443565,51.19999243779213,3,74.33670978097294
37.52300144533984,126.88069802133053,44.60063774000178,114.27681936507678,12.233282094473484,2,88.29748558042117
37.598010770020856,127.03926773019116,27.633327234513306,354.4402147474845,214.79225564125846,2,73.04837872216699
37.428016803047306,126.89310858767706,66.91443316888008,271.73610331712024,53.58454514010093,3,84.41097390911504
37.50366593047275,126.93656604472454,17.57617571765832,9.145146658282576,48.98380964941422,3,100.0
37.57547461438559,126.80348616197243,28.025208862958667,786.9343172279622,107.78991140767758,3,73.00246662176134
37.54815372355084,126.82173406633837,29.933773790727795,35.772655764686,58.34562125363503,3,100.0
37.53940314819906,126.917748066922,26.87238391978539,321.46950728376214,104.47875870993431,6,100.0
37.54049681679742,126.94398165041514,36.383724376589335,411.2616604663264,6.34151951107391,6,98.66814982940652
37.47189823024395,126.98000616443579,8.131965591498382,495.0042355320459,168.05223110088113,3,86.91685116189288
37.4587183688529,126.88749877361279,21.545567907072417,583.3892980285948,282.18454035853944,3,67.74061510488733
37.561872231095705,127.00849456583796,3.3019738043499247,146.02739846099723,104.6300863306092,3,100.0
37.56202267893584,127.05803671915676,14.56016212497179,5.014449182274022,309.14929897284225,2,88.22406063415748
37.57341446371602,127.033955296668,20.063418260062598,642.6703629946993,16.42054265641818,3,94.80904122340107
37.58264811051129,126.8118856476045,31.68592292757865,383.5654564363472,64.8969905097928,3,88.42399179042657
37.50226847977219,126.94415208417735,90.19230393695828,904.3034056564426,92.08177984579845,3,48.896048408689495
37.50030325893744,126.83147905352546,27.537591729993007,861.270727665723,87.16440147501633,1,68.34199123492465
37.55965903579336,126.87261350475876,40.82978479069776,926.7945682339606,51.32648948519577,4,77.03592264023865
37.52999278615555,127.09599877798014,21.17275466567032,331.88610049913467,41.26172377703469,1,83.1102799888774
37.54039337545154,126.84274866287045,30.16218674152205,202.9538999184942,13.561816562204484,4,100.0
37.55915853388722,126.94966644603541,2.2072073548839013,784.0477129159647,49.71568856606812,2,82.81121818649095
