id,place_name,category_name,address_name,road_address_name,x,y,phone,place_url
245314725,GS25 마곡서브원점,"가정,생활 > 편의점 > GS25",서울 강서구 마곡동 766,서울 강서구 마곡중앙로 150,126.82832927254537,37.56696260839239,,http://place.map.kakao.com/245314725
1688582218,GS25 강서하늘점,"가정,생활 > 편의점 > GS25",서울 강서구 방화동 904,서울 강서구 양천로10길 38,126.80761418928489,37.57094910361935,,http://place.map.kakao.com/1688582218
219079651,GS25 방화사거리점,"가정,생활 > 편의점 > GS25",서울 강서구 방화동 450-1,서울 강서구 양천로 77,126.812423863036,37.5736778449273,,http://place.map.kakao.com/219079651
123541674,GS25 강서한빛점,"가정,생활 > 편의점 > GS25",서울 강서구 마곡동 326-19,서울 강서구 양천로30길 32,126.822581195158,37.5718429057458,02-3663-5508,http://place.map.kakao.com/123541674
910416043,GS25 마곡7단지점,"가정,생활 > 편의점 > GS25",서울 강서구 마곡동 743-4,서울 강서구 마곡서로 133,126.82448483385075,37.566686657147955,,http://place.map.kakao.com/910416043
680753070,CU 마곡더랜드점,"가정,생활 > 편의점 > CU",서울 강서구 마곡동 757,서울 강서구 마곡중앙로 161-8,126.8266725989493,37.56921627838408,,http://place.map.kakao.com/680753070
760884341,GS25 개화산점,"가정,생활 > 편의점 > GS25",서울 강서구 방화동 557-7,서울 강서구 양천로 50,126.809264273801,37.5728510761146,080-999-5425,http://place.map.kakao.com/760884341
1671396345,CU 나눔방화점,"가정,생활 > 편의점 > CU",서울 강서구 방화동 796,서울 강서구 방화대로37길 15,126.815496113178,37.5700147402463,,http://place.map.kakao.com/1671396345
2100482012,GS25 개화행복점,"가정,생활 > 편의점 > GS25",서울 강서구 방화동 646-101,서울 강서구 개화동로23길 35,126.807667099879,37.566660457036,,http://place.map.kakao.com/2100482012
357787428,GS25 방화초원로점,"가정,생활 > 편의점 > GS25",서울 강서구 방화동 600-2,서울 강서구 초원로 43,126.810199339328,37.5679295515305,,http://place.map.kakao.com/357787428
1945853351,GS25 개화동점,"가정,생활 > 편의점 > GS25",서울 강서구 개화동 450-27,서울 강서구 개화동로9길 7,126.800335607917,37.5790189272569,080-999-5425,http://place.map.kakao.com/1945853351
2035362409,GS25 마곡시티점,"가정,생활 > 편의점 > GS25",서울 강서구 마곡동 758,서울 강서구 마곡서로 170,126.82581428882312,37.56934475832511,080-999-5425,http://place.map.kakao.com/2035362409
19729886,CU 개화산역점,"가정,생활 > 편의점 > CU",서울 강서구 방화동 498-4,서울 강서구 양천로 19,126.806021261341,37.5727917322973,02-2663-7643,http://place.map.kakao.com/19729886
835552901,CU 김포국제공항국제선,"가정,생활 > 편의점 > CU",서울 강서구 방화동 886,서울 강서구 하늘길 38,126.80138282195263,37.566219376581365,,http://place.map.kakao.com/835552901
27498446,GS25 마곡SB점,"가정,생활 > 편의점 > GS25",서울 강서구 마곡동 739-3,서울 강서구 마곡중앙5로 81,126.81866118399883,37.567158986908936,,http://place.map.kakao.com/27498446
759781419,GS25 마곡W타워점,"가정,생활 > 편의점 > GS25",서울 강서구 마곡동 739-1,서울 강서구 방화대로 294,126.81705200732,37.5669961272017,080-999-5425,http://place.map.kakao.com/759781419
27498394,GS25 방화샤르망점,"가정,생활 > 편의점 > GS25",서울 강서구 방화동 830-3,서울 강서구 방화대로47가길 7,126.81310802576085,37.57667653501983,02-2661-5998,http://place.map.kakao.com/27498394
352497556,GS25 마곡보타닉점,"가정,생활 > 편의점 > GS25",서울 강서구 마곡동 760,서울 강서구 마곡중앙5로 6,126.82690848456238,37.56706865325149,02-3663-9474,http://place.map.kakao.com/352497556
20906866,CU 방화역점,"가정,생활 > 편의점 > CU",서울 강서구 방화동 829,서울 강서구 금낭화로 287-50,126.812482226793,37.5783919343119,02-2665-6490,http://place.map.kakao.com/20906866
27498434,GS25 방화가온점,"가정,생활 > 편의점 > GS25",서울 강서구 방화동 485-3,서울 강서구 양천로11길 14,126.810039177672,37.573944329827,,http://place.map.kakao.com/27498434
41816358,세븐일레븐 신방화점,"가정,생활 > 편의점 > 세븐일레븐",서울 강서구 방화동 249-28,서울 강서구 방화동로 80,126.812869698535,37.5674139405746,1577-0711,http://place.map.kakao.com/41816358
18113234,세븐일레븐 강서스토리점,"가정,생활 > 편의점 > 세븐일레븐",서울 강서구 마곡동 1168,서울 강서구 양천로 128,126.818073761981,37.5731929424229,,http://place.map.kakao.com/18113234
13056409,세븐일레븐 신방화역점,"가정,생활 > 편의점 > 세븐일레븐",서울 강서구 방화동 867,서울 강서구 방화대로 319,126.81632400486677,37.56891591716294,1577-0711,http://place.map.kakao.com/13056409
354188827,GS25 강서안강점,"가정,생활 > 편의점 > GS25",서울 강서구 마곡동 757-5,서울 강서구 마곡중앙로 165,126.82782733661581,37.56865574749548,02-3663-6694,http://place.map.kakao.com/354188827
913844649,GS25 금천벚꽃점,"가정,생활 > 편의점 > GS25",서울 금천구 독산동 1002,서울 금천구 벚꽃로18길 36,126.8910958825639,37.46803498061141,080-999-5425,http://place.map.kakao.com/913844649
794419709,GS25 가산대륭점,"가정,생활 > 편의점 > GS25",서울 금천구 가산동 670,서울 금천구 가산디지털1로 25,126.886198559328,37.4682790446353,080-999-5425,http://place.map.kakao.com/794419709
1541463405,세븐일레븐 독산역점,"가정,생활 > 편의점 > 세븐일레븐",서울 금천구 가산동 715,서울 금천구 범안로 1138,126.888395263227,37.4657943501824,1577-0711,http://place.map.kakao.com/1541463405
895718724,CU 독산승리점,"가정,생활 > 편의점 > CU",서울 금천구 독산동 1104-1,서울 금천구 금하로1길 61,126.890984539596,37.454407978125,080-080-3663,http://place.map.kakao.com/895718724
16646328,CU 독산우시장점,"가정,생활 > 편의점 > CU",서울 금천구 독산동 1007-3,서울 금천구 범안로 1206,126.895746521419,37.466323650693,02-891-3200,http://place.map.kakao.com/16646328
624011770,CU 독산소비자점,"가정,생활 > 편의점 > CU",서울 금천구 독산동 1053-2,서울 금천구 시흥대로104길 20,126.89879200568,37.4644846317092,,http://place.map.kakao.com/624011770
12296674,GS25 시흥데이콤점,"가정,생활 > 편의점 > GS25",서울 금천구 시흥동 998,서울 금천구 금하로 597,126.897445322419,37.4540353358094,,http://place.map.kakao.com/12296674
12296677,GS25 뉴시흥대로점,"가정,생활 > 편의점 > GS25",서울 금천구 독산동 1009-31,서울 금천구 시흥대로 349,126.89720468522606,37.464699504266235,,http://place.map.kakao.com/12296677
9613553,CU 독산역점,"가정,생활 > 편의점 > CU",서울 금천구 독산동 1003-21,서울 금천구 범안로 1158,126.89035226458071,37.46635390798509,02-803-2393,http://place.map.kakao.com/9613553
1664758725,GS25 독산골드파크3차점,"가정,생활 > 편의점 > GS25",서울 금천구 독산동 1155,서울 금천구 시흥대로 291,126.89666943549572,37.45937676225566,,http://place.map.kakao.com/1664758725
500986555,CU 금천교차로점,"가정,생활 > 편의점 > CU",서울 금천구 시흥동 870-10,서울 금천구 시흥대로 266,126.899855926959,37.4575153113995,02-808-3924,http://place.map.kakao.com/500986555
1125199888,GS25 현대홈타운점,"가정,생활 > 편의점 > GS25",서울 금천구 독산동 711-2,서울 금천구 벚꽃로 73,126.890398572806,37.4617335655632,,http://place.map.kakao.com/1125199888
27498290,GS25 금천구청점,"가정,생활 > 편의점 > GS25",서울 금천구 시흥동 109-1,서울 금천구 시흥대로73길 11,126.89916053588173,37.45688491248582,,http://place.map.kakao.com/27498290
656510987,GS25 뉴독산캐슬점,"가정,생활 > 편의점 > GS25",서울 금천구 독산동 1147,서울 금천구 벚꽃로 40,126.8957499451541,37.46060133082072,080-999-5425,http://place.map.kakao.com/656510987
2110947071,CU 금천수아주점,"가정,생활 > 편의점 > CU",서울 금천구 독산동 292-2,서울 금천구 시흥대로115길 13,126.896906386538,37.467906843189,02-1577-8007,http://place.map.kakao.com/2110947071
16938236,CU 구로태평양점,"가정,생활 > 편의점 > CU",서울 구로구 구로동 197-21,서울 구로구 디지털로31길 12,126.894879090835,37.4851900197919,02-2621-2881,http://place.map.kakao.com/16938236
943846411,CU 신도림자이점,"가정,생활 > 편의점 > CU",서울 구로구 구로동 42,서울 구로구 새말로18길 64,126.891908222639,37.5036471615604,02-1577-8007,http://place.map.kakao.com/943846411
1189698884,GS25 구로이앤씨2차점,"가정,생활 > 편의점 > GS25",서울 구로구 구로동 197-10,서울 구로구 디지털로33길 55,126.893044034316,37.4867588295297,010-6665-9634,http://place.map.kakao.com/1189698884
857795521,GS25 개봉베스트점,"가정,생활 > 편의점 > GS25",서울 구로구 개봉동 481,서울 구로구 개봉로20길 6,126.8565381854964,37.492185650131766,080-999-5425,http://place.map.kakao.com/857795521
1911403718,CU 금천프라임점,"가정,생활 > 편의점 > CU",서울 금천구 독산동 145-8,서울 금천구 시흥대로 473,126.89825768365522,37.47591168662638,,http://place.map.kakao.com/1911403718
12296640,GS25 신도림점,"가정,생활 > 편의점 > GS25",서울 구로구 구로동 33-1,서울 구로구 공원로6가길 52,126.890085095611,37.5036707074121,,http://place.map.kakao.com/12296640
2069528041,GS25 뉴금천유진점,"가정,생활 > 편의점 > GS25",서울 금천구 가산동 235-57,서울 금천구 두산로5길 58,126.89081730133188,37.47304163723382,,http://place.map.kakao.com/2069528041
1665649469,CU 개봉스타즈점,"가정,생활 > 편의점 > CU",서울 구로구 개봉동 481,서울 구로구 개봉로20길 6,126.8579838287424,37.4931109284578,1577-8007,http://place.map.kakao.com/1665649469
12296726,GS25 금천중앙점,"가정,생활 > 편의점 > GS25",서울 금천구 독산동 286-8,서울 금천구 시흥대로 406,126.898418820566,37.4696200730154,02-839-3117,http://place.map.kakao.com/12296726
1412128830,GS25 개봉프레시점,"가정,생활 > 편의점 > GS25",서울 구로구 개봉동 128-20,서울 구로구 경인로31길 98,126.848513547741,37.5014604977284,,http://place.map.kakao.com/1412128830
12296729,GS25 트윈테크점,"가정,생활 > 편의점 > GS25",서울 금천구 가산동 345-9,서울 금천구 가산디지털1로 119,126.8831690898664,37.47623651051581,02-839-2521,http://place.map.kakao.com/12296729
27168751,CU 구로대림점,"가정,생활 > 편의점 > CU",서울 구로구 구로동 153-3,서울 구로구 도림로 104,126.89460147328174,37.49125265211333,,http://place.map.kakao.com/27168751
16331355,CU 구로파트너점,"가정,생활 > 편의점 > CU",서울 구로구 구로동 1128-3,서울 구로구 디지털로32가길 16,126.898663180191,37.4828795369707,02-2028-3335,http://place.map.kakao.com/16331355
22014319,CU 고척리가점,"가정,생활 > 편의점 > CU",서울 구로구 고척동 41-3,서울 구로구 중앙로14길 23,126.862606112178,37.5069035798351,02-707-2250,http://place.map.kakao.com/22014319
185698555,CU 구일퀸즈파크점,"가정,생활 > 편의점 > CU",서울 구로구 구로동 651-2,서울 구로구 구일로 130,126.8717883749367,37.49650999514315,,http://place.map.kakao.com/185698555
16082888,CU 가산승일점,"가정,생활 > 편의점 > CU",서울 금천구 가산동 371-42,서울 금천구 가산디지털2로 136,126.879360996724,37.4800286345367,,http://place.map.kakao.com/16082888
1403323515,GS25 구로빌란트점,"가정,생활 > 편의점 > GS25",서울 구로구 구로동 222-7,서울 구로구 디지털로32길 30,126.89658981238652,37.48353908057809,080-999-5425,http://place.map.kakao.com/1403323515
1635191134,GS25 가산하이엔드7차점,"가정,생활 > 편의점 > GS25",서울 금천구 가산동 345-33,서울 금천구 가산디지털2로 67,126.881081918801,37.4742215733547,080-999-5425,http://place.map.kakao.com/1635191134
12296593,GS25 고척점,"가정,생활 > 편의점 > GS25",서울 구로구 고척동 62-98,서울 구로구 경인로47길 10,126.86718053439323,37.500146769697935,02-2616-0574,http://place.map.kakao.com/12296593
16092461,CU 구로영림점,"가정,생활 > 편의점 > CU",서울 구로구 구로동 106-8,서울 구로구 가마산로27길 14,126.891876042023,37.4977293273214,02-858-0583,http://place.map.kakao.com/16092461
116218003,CU 오류주민센터점,"가정,생활 > 편의점 > CU",서울 구로구 오류동 34-3,서울 구로구 경인로 219,126.8451055436128,37.496799682380946,,http://place.map.kakao.com/116218003
2091376330,GS25 구로중앙로점,"가정,생활 > 편의점 > GS25",서울 구로구 고척동 76-22,서울 구로구 중앙로3길 12,126.862973446012,37.5002284611617,,http://place.map.kakao.com/2091376330
19205473,CU 개봉현대점,"가정,생활 > 편의점 > CU",서울 구로구 개봉동 480,서울 구로구 개봉로20길 158,126.860819080535,37.4923088028481,02-2682-0000,http://place.map.kakao.com/19205473
12296629,GS25 금천패션점,"가정,생활 > 편의점 > GS25",서울 금천구 가산동 60-21,서울 금천구 디지털로9길 33,126.886177659038,37.4790803285904,02-2027-5677,http://place.map.kakao.com/12296629
19925447,GS25 가산하이힐점,"가정,생활 > 편의점 > GS25",서울 금천구 가산동 143-44,서울 금천구 디지털로12길 21,126.889824687308,37.4776926276984,,http://place.map.kakao.com/19925447
1845287243,GS25 목동라벨라점,"가정,생활 > 편의점 > GS25",서울 양천구 신정동 323-6,서울 양천구 목동서로 383,126.86151397139,37.5158672912855,080-999-5425,http://place.map.kakao.com/1845287243
20689379,GS25 구로개봉점,"가정,생활 > 편의점 > GS25",서울 구로구 개봉동 62-19,서울 구로구 고척로19길 16,126.845348160919,37.5019843850845,,http://place.map.kakao.com/20689379
123215096,CU 신도림아르디에점,"가정,생활 > 편의점 > CU",서울 구로구 신도림동 695,서울 구로구 경인로66길 19,126.88788097450924,37.5073834788999,,http://place.map.kakao.com/123215096
777948320,GS25 구로거성점,"가정,생활 > 편의점 > GS25",서울 구로구 개봉동 339-10,서울 구로구 개봉로15길 60,126.85265033697,37.4900031318381,,http://place.map.kakao.com/777948320
1995159829,GS25 신도림크라운빌점,"가정,생활 > 편의점 > GS25",서울 구로구 신도림동 419-4,서울 구로구 경인로63길 11,126.88499073060066,37.507723081941705,,http://place.map.kakao.com/1995159829
1322316761,GS25 구일우성점,"가정,생활 > 편의점 > GS25",서울 구로구 구로동 1259,서울 구로구 구일로2길 60,126.876518584062,37.4897061269513,02-851-5689,http://place.map.kakao.com/1322316761
1353106016,GS25 문래승호점,"가정,생활 > 편의점 > GS25",서울 영등포구 문래동2가 40-6,서울 영등포구 경인로77길 14,126.89278385191008,37.51294542440794,,http://place.map.kakao.com/1353106016
16907308,CU 오류현대점,"가정,생활 > 편의점 > CU",서울 구로구 오류동 46-1,서울 구로구 경인로20나길 30,126.84168096821311,37.49483275182367,02-2066-2287,http://place.map.kakao.com/16907308
26896405,CU 구로미래지오점,"가정,생활 > 편의점 > CU",서울 구로구 구로동 810,서울 구로구 디지털로32나길 17-45,126.89953412547665,37.4851481184156,02-865-9656,http://place.map.kakao.com/26896405
1466621605,GS25 목동본점,"가정,생활 > 편의점 > GS25",서울 양천구 신정동 337,서울 양천구 목동남로4길 6-23,126.865358209918,37.5079537158451,080-999-5425,http://place.map.kakao.com/1466621605
491950012,CU 구로개봉점,"가정,생활 > 편의점 > CU",서울 구로구 개봉동 329-30,서울 구로구 개봉로15길 14,126.85514475169,37.4900071175629,,http://place.map.kakao.com/491950012
278997387,CU 구로디지털점,"가정,생활 > 편의점 > CU",서울 구로구 구로동 1130-8,서울 구로구 디지털로32다길 46,126.89884987276906,37.481100205136656,02-6014-9123,http://place.map.kakao.com/278997387
1358590690,GS25 목동스퀘어점,"가정,생활 > 편의점 > GS25",서울 양천구 신정동 329,서울 양천구 목동동로 130,126.87199514016828,37.514499679131745,,http://place.map.kakao.com/1358590690
816139268,CU 한강르네상스양화2호점,"가정,생활 > 편의점 > CU",서울 영등포구 당산동 30-3,서울 영등포구 노들로 147,126.896256034154,37.5425464242696,1577-8007,http://place.map.kakao.com/816139268
19200821,CU 문래벤처점,"가정,생활 > 편의점 > CU",서울 영등포구 문래동3가 82-29,서울 영등포구 선유로 70,126.889957044665,37.5200220066182,02-2636-9197,http://place.map.kakao.com/19200821
696677588,CU 염창트리타워점,"가정,생활 > 편의점 > CU",서울 강서구 염창동 261-4,서울 강서구 양천로 738,126.87769786752,37.5486653634395,,http://place.map.kakao.com/696677588
1149117818,GS25 강서LG사이언스점,"가정,생활 > 편의점 > GS25",서울 강서구 마곡동 789,서울 강서구 마곡중앙10로 70,126.83555406678093,37.56291841437071,080-999-5425,http://place.map.kakao.com/1149117818
185571068,GS25 강서퍼스트점,"가정,생활 > 편의점 > GS25",서울 강서구 마곡동 800-15,서울 강서구 마곡중앙2로 35,126.830662123677,37.5579650319901,080-999-5425,http://place.map.kakao.com/185571068
1649762580,GS25 당산양화점,"가정,생활 > 편의점 > GS25",서울 영등포구 당산동6가 342,서울 영등포구 선유로52길 11,126.89951479784288,37.53585030897605,080-999-5425,http://place.map.kakao.com/1649762580
16709088,CU 화곡청산점,"가정,생활 > 편의점 > CU",서울 강서구 화곡동 1074-17,서울 강서구 화곡로 158,126.839197990661,37.5410832602327,02-2607-4106,http://place.map.kakao.com/16709088
25757203,GS25 신정사랑점,"가정,생활 > 편의점 > GS25",서울 양천구 신정동 295-4,서울 양천구 신목로 25,126.874413773321,37.51768912344,080-999-5425,http://place.map.kakao.com/25757203
1780642683,CU 마곡사이언스타점,"가정,생활 > 편의점 > CU",서울 강서구 마곡동 774-9,서울 강서구 마곡중앙6로 42,126.832180450133,37.560210680098,,http://place.map.kakao.com/1780642683
1024010896,GS25 양천유니버스점,"가정,생활 > 편의점 > GS25",서울 양천구 신월동 1063,서울 양천구 중앙로29길 61,126.84720254120397,37.51768588816473,,http://place.map.kakao.com/1024010896
1732812117,GS25 마곡오드점,"가정,생활 > 편의점 > GS25",서울 강서구 마곡동 784-11,서울 강서구 강서로 429,126.83937063665216,37.563978734335976,080-855-5525,http://place.map.kakao.com/1732812117
17046051,CU 목동역점,"가정,생활 > 편의점 > CU",서울 양천구 신정동 995-1,서울 양천구 목동로 185,126.864373876027,37.5250229915778,02-2698-6705,http://place.map.kakao.com/17046051
16852920,CU 등촌에이스에이존점,"가정,생활 > 편의점 > CU",서울 강서구 등촌동 639-8,서울 강서구 화곡로68길 36,126.856150704198,37.5585664648461,02-2063-3734,http://place.map.kakao.com/16852920
27495720,GS25 강서타워점,"가정,생활 > 편의점 > GS25",서울 영등포구 문래동6가 10,서울 영등포구 선유로 75,126.889268355981,37.5206448567482,080-999-5425,http://place.map.kakao.com/27495720
1154394509,GS25 한강르네상스 난지1호점,"가정,생활 > 편의점 > GS25",서울 마포구 상암동 487-140,서울 마포구 마포나루길 316,126.888232047174,37.5601445998036,,http://place.map.kakao.com/1154394509
1458844712,GS25 화곡초교점,"가정,생활 > 편의점 > GS25",서울 강서구 화곡동 53-14,서울 강서구 초록마을로6길 1,126.847355349208,37.5426185766129,080-999-5425,http://place.map.kakao.com/1458844712
1287806093,CU 신정역센트럴점,"가정,생활 > 편의점 > CU",서울 양천구 신정동 955-6,서울 양천구 중앙로48길 66,126.858822828099,37.5243650623949,02-1577-8007,http://place.map.kakao.com/1287806093
343282006,GS25 한강르네상스 난지2호점,"가정,생활 > 편의점 > GS25",서울 마포구 상암동 482-178,서울 마포구 마포나루길 216,126.87901723969955,37.5648333104397,,http://place.map.kakao.com/343282006
699782662,GS25 가양테크노점,"가정,생활 > 편의점 > GS25",서울 강서구 등촌동 628-7,서울 강서구 화곡로68길 15,126.855267254758,37.5594934114318,,http://place.map.kakao.com/699782662
83527476,세븐일레븐 한강르네상스망원2호점,"가정,생활 > 편의점 > 세븐일레븐",서울 마포구 망원동 205-5,서울 마포구 마포나루길 407,126.893953831981,37.5557881518633,1577-0711,http://place.map.kakao.com/83527476
1285652192,세븐일레븐 발산W타워점,"가정,생활 > 편의점 > 세븐일레븐",서울 강서구 마곡동 800-4,서울 강서구 공항대로 222,126.83231328767792,37.55850978830373,02-2093-1995,http://place.map.kakao.com/1285652192
17055708,CU 화곡정원점,"가정,생활 > 편의점 > CU",서울 강서구 화곡동 1115-8,서울 강서구 공항대로46길 57,126.852004790489,37.5535193629304,,http://place.map.kakao.com/17055708
1056167984,CU 한강망원지구점,"가정,생활 > 편의점 > CU",서울 마포구 망원동 205-8,,126.89590531718024,37.55389599202557,02-1577-8007,http://place.map.kakao.com/1056167984
180700306,GS25 생각공장당산점,"가정,생활 > 편의점 > GS25",서울 영등포구 당산동1가 459,서울 영등포구 영등포로 150,126.897289841388,37.520575519508,,http://place.map.kakao.com/180700306
850327889,CU 화곡더숨점,"가정,생활 > 편의점 > CU",서울 강서구 화곡동 102-348,서울 강서구 초록마을로34길 57,126.84510698882306,37.538239496284135,,http://place.map.kakao.com/850327889
452814974,GS25 가양유니버스점,"가정,생활 > 편의점 > GS25",서울 강서구 가양동 1480-8,서울 강서구 양천로 461,126.85222363561,37.5630458723246,02-6093-6113,http://place.map.kakao.com/452814974
1581450038,GS25 신정로점,"가정,생활 > 편의점 > GS25",서울 양천구 신정동 996-1,서울 양천구 목동로19길 11,126.86304605256854,37.52486378402176,,http://place.map.kakao.com/1581450038
116639821,CU 마곡퀸즈파크점,"가정,생활 > 편의점 > CU",서울 강서구 마곡동 800-1,서울 강서구 공항대로 212,126.830973720121,37.5588079099042,,http://place.map.kakao.com/116639821
112990719,GS25 피데스점,"가정,생활 > 편의점 > GS25",서울 강서구 화곡동 776-1,서울 강서구 곰달래로59길 16,126.863137361042,37.5330909302238,080-999-5425,http://place.map.kakao.com/112990719
1787574413,세븐일레븐 강서메인점,"가정,생활 > 편의점 > 세븐일레븐",서울 강서구 화곡동 822-25,서울 강서구 곰달래로49길 80,126.856234571919,37.5349369871901,1577-0711,http://place.map.kakao.com/1787574413
1640450871,GS25 강서위너스점,"가정,생활 > 편의점 > GS25",서울 강서구 화곡동 820-11,서울 강서구 곰달래로53길 96,126.857075290921,37.5354921226818,1644-5425,http://place.map.kakao.com/1640450871
204550768,CU 가양3단지점,"가정,생활 > 편의점 > CU",서울 강서구 가양동 1475,서울 강서구 허준로 139,126.85542631628161,37.56444908377692,1577-8007,http://place.map.kakao.com/204550768
1616305245,CU 곰달래본점,"가정,생활 > 편의점 > CU",서울 강서구 화곡동 797-22,서울 강서구 곰달래로 259,126.861752895486,37.532282021247,010-4586-8029,http://place.map.kakao.com/1616305245
223587950,이마트24 화곡점,"가정,생활 > 편의점 > 이마트24",서울 강서구 화곡동 367-62,서울 강서구 가로공원로 238,126.84221389608237,37.53820052717271,02-6916-1500,http://place.map.kakao.com/223587950
12297329,GS25 하이팰리스점,"가정,생활 > 편의점 > GS25",서울 영등포구 양평동2가 1-1,서울 영등포구 선유서로 67,126.88427894656705,37.52188615995415,02-2679-2217,http://place.map.kakao.com/12297329
584808706,CU 뉴강서가로공원점,"가정,생활 > 편의점 > CU",서울 강서구 화곡동 367-1,서울 강서구 가로공원로 218,126.84024465982179,37.53736265309893,,http://place.map.kakao.com/584808706
